uuid,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0292_0454,33.74341,0.1302065,30.86683,33.29542,37.55721,6.690372,210.2214,274.957,73.8413,181.3914,0.11835510000000002,1.7218650000000002,0.00903135,0.01995961,0.198466,0.1894346,4.4332970000000005,4.205692,2.867051,1.983932,0.08380286,2.420896,19.25646,0.8212099,17.34149,0.731813,6.657601,1.918177,-0.7859067,-14.79865,0.03330589,1.417304,1.45091,0.6849951999999999,8.45081,0.3735652,10.41402,1.284664,36.13153,0.4166227,726.3615,0.2271766,1333.92,0.16826870000000002,-163.1253,-0.4305952,1769.402,0.1295625,1074.677,0.2840145,-164.2439,-0.397415,2808.255,0.08950994,950.7593,0.3967393,-166.2335,-0.3704077,-27.44171,-0.3686455,40.76915,0.26306090000000004,0.04658726,0.8165730999999999,-0.01579538,-1.325268,0.2699439,1.142471,36.88486,0.31463800000000003,21.87469,0.6744277,8.1673,2.087494,-1.170835,-13.07714,-12.09577,20.99447,0.06741667,0.0118857,0.02888442,0.7386073000000001,1.417155,0.14963929999999998,0.1724011,0.5351645,1.847205,-27.222490000000004
P0295_0457,29.73275,0.2654236,23.35888,26.49237,37.20811,13.84924,295.8554,293.9415,228.0282,495.1133,0.3688476,1.5042870000000002,0.009324322,0.04258042,0.8024676,0.7931433000000001,9.978413,6.97571,7.260875,5.29969,0.2930306,1.70053,19.07864,0.8168135999999999,9.911564,1.393593,6.927982000000001,2.252222,-7.1911770000000015,-2.161532,0.05263865,1.799907,1.672071,0.7123745,5.193434,0.7223609999999999,0.6792079000000001,16.420479999999998,25.406999999999996,0.5040492,651.628,0.2667187,1393.335,0.1765047,-158.7239,-0.5049496,1652.4879999999996,0.1320961,1039.942,0.2816647,-158.737,-0.4803537000000001,2642.098,0.0991471,953.1328,0.34852940000000004,-160.5822,-0.4535737,-19.0896,-0.4756912999999999,30.67002,0.3265508,0.07880575,0.34585609999999994,-0.02318034,-0.7858170999999999,0.7351776,0.8058489999999999,31.65316,0.3757955,7.511502,2.158938,9.333908,2.065214,-15.30076,-1.117003,-11.30647,20.69398,0.07310797,0.006344022,0.1657125,1.32647,1.6242450000000002,0.1277439,0.1242113,0.4933548,1.610355,-20.27174
P0297_0460,33.3158,0.1427769,30.173540000000006,31.89655,37.64859000000001,7.475046000000002,217.9398,263.2993,108.7882,185.11,0.4009781,1.443819,0.01098633,0.09704715,0.7978630999999999,0.7868767,10.3069,7.732986,7.252325999999999,5.852414,0.3592376,1.584581,24.33451,0.6517281,14.7351,0.9667787,5.880782,2.714442,-3.5662,-3.922357,0.03383926,1.7009999999999998,1.421462,0.7539701,7.598378,0.4725536,3.823702,3.140396,31.014640000000004,0.4724554,706.8163,0.2074789,1346.747,0.1591091,-136.6352,-0.6210806,1725.159,0.118077,1054.404,0.3178651,-138.7347,-0.5681841,2723.705,0.09976793,978.288,0.3895557,-142.0731,-0.5246251000000001,-23.29304,-0.3719677,34.14035,0.2819495,0.05617073,0.5335828,-0.02704649,-0.8222504,0.7471814,0.8834450999999999,35.21002,0.2933518,17.419220000000006,0.886756,7.796302000000002,2.27618,-6.232328,-2.44383,-13.35786,23.04244,0.06636509,0.005317726,0.1364132,1.258389,2.14016,0.1609804,0.1761267,0.3077966,0.5946459,-17.53559
P0301_0467,28.36677,0.1388659,25.31904,27.78746,31.062140000000007,5.743099,229.5526,418.7928,51.13099,100.5033,0.06409316,1.797065,0.007941717,0.016893000000000002,0.07937442,0.0714327,1.868829,1.983635,1.342776,1.202212,0.01673214,2.5539560000000003,14.60025,0.9582286,9.230268,1.072682,1.778103,6.976478,-4.740705,-2.420865,0.02240765,1.387585,1.197839,0.7589206999999999,5.798082,0.4805364,2.002941,3.922732,28.36163,0.31940440000000003,521.5439,0.2767909,1475.042,0.1222252,-175.2177,-0.3747595,1432.154,0.1305344,1213.634,0.2216003,-176.5334,-0.3474926,2397.07,0.09009723,987.5007,0.28688909999999995,-177.9071,-0.32522870000000004,-17.68398,-0.3211985,29.5064,0.2460049,0.04457006,0.4584916,-0.01571786,-0.9529436,0.09058164,0.7852774,38.11302,0.254515,7.344243,1.377803,6.6698119999999985,2.179685,-9.044412,-1.230854,-8.631644999999999,17.69877,0.05717588,0.01676675,0.005447794000000001,0.4304346,0.5340843000000001,0.2385454,0.2939042,1.623232,3.242823,-40.89277
P0303_0470,25.90244,0.1629722,22.58621,25.14344,28.191990000000004,5.60578,233.676,343.4239,56.88514,60.57169,0.09154025,1.026702,0.009098648,0.06612803,0.1709882,0.1618896,1.540405,1.263769,0.9437435,0.576224,0.02317259,1.361054,18.36028,0.7735505,9.930673,0.903006,8.034405,1.446891,-3.51208,-2.673643,0.03102599,1.220576,1.398772,0.6957536,4.480006,0.6255851,3.183022,2.419628,26.86368,0.2951403,588.5335,0.2491083,1443.009,0.1357708,-154.7181,-0.5207425,1563.287,0.11759669999999997,1129.644,0.2380338,-157.8253,-0.4706405,2533.961,0.06582103,927.7139,0.3127731,-158.9538,-0.4549395000000001,-19.02673,-0.29436840000000003,27.54682,0.2498823,0.0321402,0.5977628,-0.01578947,-0.7600083000000001,0.05409084,0.6630577,33.00438,0.2253053,9.331952,1.150389,16.4904,0.7415968000000001,-7.0044830000000005,-1.447251,-9.877635,18.61643,0.03777693,0.01284919,0.01358366,1.634738,1.597444,0.13912,0.14033679999999998,0.4704032,1.017145,-43.52095
P0304_0473,30.85901,0.13111579999999998,28.64011,30.41833,33.30771,4.667604,251.1201,323.5834,67.34872,68.67246,0.04421817,1.355762,0.007402186,0.01091921,0.09247816,0.08507597,0.8362533999999999,0.8299186,0.5284789000000001,0.5821174,0.008991981,1.984989,10.4547,1.151174,10.33648,0.762714,4.075843,2.3690900000000004,-1.222637,-6.607815,0.03187039,1.6758400000000002,1.31875,0.634901,6.0548160000000015,0.4184284,9.301245,0.9738519,29.51333,0.331073,704.3121,0.2316626,1425.141,0.1458039,-184.6507,-0.2784755,1652.0929999999996,0.1064345,1172.22,0.236949,-185.2232,-0.2620706,2619.68,0.07456212,992.3086,0.3156279000000001,-185.625,-0.2546834,-18.456570000000006,-0.33344709999999994,28.67215,0.2149878,0.03402065,0.5800529999999999,-0.007758450999999999,-1.429055,0.03715137,0.6121224000000001,28.85398,0.2496503,13.23913,0.7351390999999999,10.99602,1.01384,-4.9014989999999985,-1.613019,-7.461836999999999,15.97422,0.04657618,0.02021886,0.006250774000000001,0.5450111999999999,0.6742541,0.12248230000000003,0.1085308,1.35,4.508889,-50.01319
P0305_0472,34.04026,0.1226916,30.77706,34.44574,37.22335,6.446287,131.3548,171.9029,45.79556,61.73117,0.149519,1.036945,0.01379288,0.09907714,0.2829203,0.2691274,2.7148220000000003,1.63753,1.922342,1.15398,0.04136857,1.315112,19.747020000000006,0.6062651,6.168796,2.067607,5.913135,2.484848,-8.746332,-1.385526,0.029602,1.374283,1.20935,0.7210892,7.021671,0.4859219,7.820958,1.522035,24.60981,0.4445596,684.0851,0.2042291,1391.71,0.13570629999999995,-132.924,-0.6649239,1652.095,0.1023781,1053.939,0.2413922,-135.0375,-0.6175034,2622.369,0.06085063,934.3891,0.3087197,-137.0874,-0.5885376999999999,-15.43196,-0.4240194000000001,24.61831,0.2919616,0.05071964,0.4252114000000001,-0.01385262,-0.88002,0.08397087,0.6178916999999999,28.06742,0.2930031,5.618289,2.373199,13.00218,1.047953,-13.78817,-0.8370977,-9.679063,19.30873,0.06108891,0.01195145,0.01668725,1.741097,1.911765,0.1830177,0.154846,0.3546053,1.921104,-38.52322
P0308_0475,25.56236,0.158644,22.97346,24.60741,26.90733,3.933865,206.338,361.5306,38.97205,52.23046,0.06362037,1.312722,0.008097735,0.01483918,0.130205,0.12210730000000003,1.2883,1.025559,0.7917881999999999,0.6320481,0.01394249,1.763189,13.789270000000002,1.0065,11.60036,0.6748090999999999,5.93863,1.849425,-5.704793,-1.901074,0.02782433,1.575881,1.424654,0.7870175,4.7389410000000005,0.5454220000000001,1.570332,4.556746,25.57029,0.2847913,516.5009,0.2819439,1449.942,0.14598250000000002,-170.3042,-0.4131712000000001,1458.865,0.1272037,1113.421,0.2018021,-172.1594,-0.3811023,2425.641,0.07330365,924.6594,0.30793990000000004,-173.4875,-0.3604529,-16.833879999999994,-0.2800273,26.95088,0.2101153,0.03970232,0.4653087,-0.01008372,-1.2081110000000002,0.04778168,0.6697046999999999,32.41662,0.23753,9.494452,0.9866667,11.02543,1.191445,-7.192626,-1.6712619999999998,-8.794464999999999,17.04506,0.04810061,0.0158773,0.007762325,0.7840843000000001,0.7845433,0.1879104,0.1778523,1.066418,2.906064,-45.67462
P0309_0478,31.77327,0.09917085,29.60116,31.36411,34.15918,4.558016,213.6927,287.31,55.06612,157.4289,0.02702183,2.004077,0.006751844,0.007015426,0.0159553,0.009203452,1.373216,1.407383,0.9169253,0.9009268,0.006265849,3.235994,3.207046,3.825053,9.588494,0.7066183000000001,5.525086,1.34731,4.137901,1.765597,0.02751603,1.1068870000000002,1.2722440000000002,0.7108612,6.936525,0.35353709999999994,8.563478,1.0306110000000002,33.67949,0.2084409,570.2539,0.2884846,1490.342,0.14503020000000005,-188.9909,-0.2375549,1524.116,0.1333313,1195.32,0.2027296,-189.472,-0.2208356,2510.841,0.07930972,995.0165,0.2924772,-189.984,-0.2102663,-21.38742,-0.25492950000000003,32.28669,0.1914249,0.03572058,0.6296651,-0.009768868,-1.324614,0.05485002,0.753548,31.40875,0.2691018,18.80168,0.444208,10.53832,1.052099,-2.018631,-5.8973010000000015,-3.287212,11.19574,0.03836637,0.03307638,0.002836209,0.3809313,0.4748496,0.1294767,0.1185585,2.063804,5.275054,-48.55052
P0313_0486,30.22218,0.1163476,28.2603,30.09243,32.840309999999995,4.580013,212.9945,254.0752,37.20618,46.68414,0.05924516,1.115497,0.007220461999999999,0.01258819,0.1154075,0.1081871,0.8630085999999999,0.6913906999999999,0.5113397,0.375614,0.01380325,1.364279,14.40005,1.014512,12.18538,0.5985067,5.016536,1.52626,2.255056,4.027894,0.02480745,1.687359,1.256215,0.6153239,5.28301,0.4906608,9.116831,1.084812,30.92226,0.26042960000000004,682.6749,0.2193516,1455.3929999999998,0.1355683,-167.7708,-0.4218434,1649.724,0.12092,1193.51,0.2596083,-169.6328,-0.3891091,2598.835,0.07875325,1061.227,0.3708245,-170.7443,-0.3726885,-18.51828,-0.2925233,28.06131,0.2353482,0.02028114,0.9047471,-0.01591021,-0.7720825,0.03746714,0.4988373,32.42797,0.1767089,11.61017,0.9090307,5.457962,1.905446,-1.839242,-6.001648,-8.873148,17.45717,0.02142469,0.01892645,0.008853044000000001,1.027851,1.160959,0.1398571,0.1329231,0.7113768,1.960209,-48.07654
P0318_0492,28.175290000000004,0.13237020000000002,25.66164,27.51289,29.7751,4.113462,232.6636,382.8252,73.61461,187.7614,0.05908391,1.060503,0.00775639,0.02014826,0.11732349999999997,0.1095672,0.8265170000000001,1.198555,0.5450208000000001,0.6023451999999999,0.01430381,1.576943,14.40575,0.890051,13.96776,0.6891333000000001,10.64246,1.335717,0.2006624,46.0699,0.02722269,1.322768,1.242145,0.6914718000000001,6.5987740000000015,0.3518723,5.171843,2.510873,32.14205,0.2579882,556.8957,0.27723259999999994,1414.432,0.13879779999999994,-159.8522,-0.475494,1565.735,0.1333977,1234.069,0.2755331,-163.8098,-0.4145493,2501.455,0.07738496,989.9707,0.3070921,-164.25,-0.4084657,-24.13223,-0.2267649,32.46634,0.1824453,0.01446927,1.1399290000000002,-0.005804853,-1.887712,0.038023400000000006,0.5690031999999999,29.71516,0.2312851,22.480999999999998,0.3046468,25.1891,0.4021375,-0.5915384,-14.63276,-9.089828,18.10347,0.03710931,0.02084274,0.007567757,0.8392974,0.9502116,0.2236301,0.2076413,0.8197222,1.715315,-45.4256
P0320_0501,30.64703,0.13693,28.404390000000006,30.42935,33.53021,5.125824,257.2743,342.0207,50.13226,69.41764,0.08648749,1.172932,0.008018962,0.02447163,0.17310770000000006,0.1650887,1.618563,1.475483,1.01917,0.8879408000000001,0.02012989,1.65219,14.13573,0.9516246,9.846937,0.9310665,5.14733,2.4274150000000003,1.267527,6.4291269999999985,0.02823674,2.060309,1.149844,0.7402808000000001,6.811203999999999,0.4085521,9.588501,0.8341809000000001,29.3829,0.2739899,608.6133,0.2678855,1458.583,0.137024,-157.6508,-0.5002901,1577.394,0.1081324,1111.278,0.2090875,-159.4808,-0.4645243,2532.424,0.06348494,966.3542,0.3482238,-160.9569,-0.4436058,-17.74156,-0.3438825,27.29594,0.255591,0.03918615,0.5074082000000001,-0.009209063,-1.200677,0.05614129,0.7111666,28.93709,0.25752889999999995,11.31971,0.818913,13.3658,0.767122,0.4817204000000001,18.16486,-7.554867,16.66774,0.04273305,0.01981754,0.009438699,0.9119333,1.06004,0.2068852,0.1666157,0.7528448,1.7732580000000002,-42.90522
P0322_0504,24.1665,0.1184157,21.86097,23.87585,26.18126,4.320286,124.2175,172.5138,26.94497,39.01505,0.0707727,1.190496,0.007125475,0.01438021,0.14647639999999998,0.1393509,1.194042,1.05541,0.8095754,0.676921,0.01639286,1.479439,12.64837,1.130989,12.29524,0.6160637,5.661449,1.711097,3.227065,2.903254,0.02419319,1.489825,1.226264,0.7188875,4.3801440000000005,0.4934953,0.6937963,11.78344,30.43573,0.289369,543.382,0.30268540000000005,1510.495,0.1295766,-165.1223,-0.459693,1491.911,0.1024766,1137.999,0.2098858,-167.1262,-0.4259682,2493.601,0.07488145,1025.452,0.3407604,-169.0254,-0.3973076,-17.027070000000002,-0.3340749,29.76377,0.2309813,0.03506767,0.5399964,-0.00336618,-3.637114,0.0462933,0.4952103,30.61859,0.2369311,13.41909,0.6294301999999999,4.433431,3.102331,0.6335739,21.5685,-7.782310000000002,16.32668,0.03304956,0.0220325,0.01004068,1.048286,0.994241,0.1670492,0.14790720000000002,0.8142391,1.896108,-45.37204000000001
P0323_0503,33.673140000000004,0.11011,30.65004,33.97202,36.63671,5.9866790000000005,221.2565,368.9899,69.14777,170.8503,0.06625681,1.204883,0.007816585,0.01594649,0.1375102,0.12969360000000002,1.278636,1.392027,0.8145023,0.8076182,0.01537937,1.6296959999999998,13.84536,0.9120755,9.6726,0.8162376,7.504025,1.6847450000000002,-1.924721,-5.082024,0.0289101,1.4444290000000002,1.278071,0.6430391,7.081658,0.4089822,7.168389,1.453325,26.441340000000004,0.3012399000000001,653.4564,0.2213265,1428.866,0.1285807,-167.0047,-0.4200364,1641.2779999999998,0.1112107,1125.397,0.2388535,-167.5693,-0.3967014,2591.625,0.07007855,987.8,0.3260264,-168.4295,-0.3843019,-18.21606,-0.2992169,27.080340000000003,0.24181020000000006,0.03628022,0.5803495,-0.01072526,-1.078843,0.04600086,0.5830354999999999,27.94095,0.2374115,12.09104,0.7059873000000001,15.30506,0.8299903000000001,-8.726343,-1.133649,-8.199183999999999,16.882089999999998,0.04114932,0.01960315,0.008185253,1.074406,1.192094,0.15036270000000002,0.129232,0.6823279999999999,2.274058,-45.86788
P0324_0505,26.87188,0.135479,24.22491,26.03088,28.24041,4.015497,183.8474,363.3187,24.40442,15.67213,0.05745201,1.611518,0.007329418000000002,0.01060148,0.1161999,0.1088705,1.817345,2.043045,1.136691,1.463425,0.01232009,2.572288,8.512042999999998,1.342518,8.865089999999997,0.7619001,8.037014,1.475355,1.762536,4.593567,0.02238541,1.066596,1.277024,0.7264723000000001,5.051071,0.5176497,-0.006737037,-1001.966,21.59199,0.32153190000000004,575.7949,0.2993378,1427.771,0.1793227,-176.0037,-0.3608438,1552.878,0.1097616,1107.929,0.3051386,-177.6451,-0.3315134,2514.004,0.05902091,888.2003,0.3039106,-177.9107,-0.3269951,-15.08056,-0.3690779000000001,22.18294,0.2734474,0.03216298,0.6277119000000001,-0.002497833,-4.484674,0.05530766,0.6009996999999999,24.5998,0.2428354,10.83507,0.7177219,22.18589,0.5890181999999999,-2.541138,-3.901892,-5.491735,13.58445,0.03886624,0.026025599999999996,0.005976058,0.4340412,0.7598666999999999,0.16,0.1198213,1.183723,2.8949990000000003,-45.21472
P0326_0506,32.01314,0.1013125,29.41072,32.0377,34.84649,5.43577,200.3413,282.0052,32.83776,26.88582,0.08804519,1.402822,0.009689162,0.02366537,0.1692659,0.1595768,2.464131,2.06025,1.630929,1.475328,0.02207013,1.838648,15.29344,0.7643664000000001,8.298106,1.22288,1.417329,9.711699,-4.079496,-2.938877,0.02716582,1.436993,1.179071,0.6582670999999999,6.445069,0.4719183,8.993305,1.186044,28.44779,0.3805857,617.1611,0.2664098,1465.4920000000004,0.1260805,-164.8649,-0.449965,1572.235,0.1153386,1104.766,0.2242699,-165.8869,-0.4236682,2567.994,0.06528111,985.8983,0.3025403,-167.21099999999998,-0.4042742,-16.22201,-0.3701627,26.01871,0.2580272,0.0523018,0.3535607,-0.009974431,-1.180604,0.07954516,0.6192384,28.56752,0.2495031,8.050228,1.3322459999999998,10.66834,1.213423,-8.813293,-1.372073,-8.353277,17.91324,0.06006632,0.01671358,0.008557244,0.9392563,0.9781269,0.1855118,0.1666469,0.9086841999999998,2.330044,-41.66898
P0330_0514,28.98153,0.1266219,26.70411,29.00187,31.03846,4.334347,238.1474,395.4583,43.39738,43.11676,0.08589595,1.130801,0.009077077,0.03069656,0.165948,0.15687089999999998,1.253157,1.813868,0.8136380999999999,0.878948,0.02029078,2.182109,12.61425,0.8721761999999998,12.17493,0.7274745,5.164959,2.046597,-1.465436,-6.996967,0.02594537,1.26859,1.282833,0.6987182,4.809956,0.5850901999999999,3.958576,2.505362,27.22171,0.2795714,617.8669,0.2487267,1449.501,0.13011720000000002,-174.1559,-0.3716711,1577.925,0.1254392,1170.841,0.2427264,-175.8388,-0.3419126,2524.759,0.07114928,985.7361,0.3599973,-176.6349,-0.3291907,-17.234029999999994,-0.3042703,25.74263,0.2450382,0.03453694,0.6102493,-0.01382772,-0.9614158000000002,0.04859678,1.061963,24.17183,0.3068211,17.76557,0.4371501,8.026011,1.360124,-7.6725949999999985,-1.583609,-8.498426,16.68555,0.03247997,0.01360299,0.01572122,0.431426,1.011019,0.1282022,0.1401489,0.8597700999999999,1.856881,-44.79792
P0331_0518,30.15976,0.1197232,26.98611,30.04017,33.01746,6.031347,161.9529,246.9628,92.55659,164.1173,0.05128311,1.485698,0.006998618000000001,0.01013123,0.1062847,0.09928607,1.0806790000000002,0.924399,0.8703365,0.7929722,0.01495506,2.171303,9.239206,1.460831,11.96912,0.6826388000000001,7.113308,1.759412,3.648349,2.394196,0.0369265,2.05676,1.404994,0.7022371000000001,6.515918,0.4151882000000001,11.23443,0.9504479,32.35633,0.28500440000000005,515.8224,0.2960218,1382.171,0.1421509,-176.3529,-0.3538658,1539.588,0.1312487,1125.954,0.2777003,-178.1127,-0.31810770000000005,2466.201,0.08604768,980.4641,0.2733854,-178.4594,-0.3127663,-22.12266,-0.298255,30.04412,0.24619320000000006,0.03007134,0.7172538,-0.0011070989999999998,-10.61959,0.06355484,0.7170664000000001,28.28838,0.2980427,20.45174,0.4313416,21.95433,0.5324800000000001,6.950166,1.804966,-6.431373000000002,14.75274,0.04009229,0.02551093,0.007573243,0.8041391,0.8355678,0.1486567,0.1324611,1.137355,3.096495,-44.07592
P0333_0523,29.79046,0.1210305,27.21468,29.68822,32.75098,5.536303,244.8579,316.6631,70.80544,102.4473,0.05448753,0.9260232,0.007401449,0.05211558,0.099207,0.09180555,0.7116123000000001,0.7364196999999999,0.4258566,0.6141141999999999,0.009190151,1.239164,11.96008,1.130236,9.717405,0.7812249,9.004812,1.171525,1.79938,4.480855,0.0317819,2.254819,1.313897,0.6649538,5.6237010000000005,0.4410463,7.938252,1.179714,29.833340000000003,0.2334304,591.1743,0.2379256,1477.467,0.1069492,-174.8649,-0.3632057,1575.369,0.09148582,1161.896,0.2296313,-176.6523,-0.3317643,2518.726,0.06091318,1035.56,0.29987859999999994,-177.2478,-0.32241590000000003,-18.23661,-0.277233,27.22687,0.2380001,0.03252482,0.5029231,-0.001785654,-5.013706,0.02249758,0.5828502,28.5324,0.2539394,12.51722,0.6359074,16.525370000000002,0.5928705,1.387953,6.568279,-7.1590289999999985,15.0995,0.03293441,0.01975372,0.007103154,0.7540671999999999,1.122528,0.1116931,0.09408028,0.7836065,1.782811,-52.26676
P0334_0525,25.56597,0.08021171,23.67271,25.68739,27.24983,3.577118,101.39200000000001,142.4933,20.95921,15.70749,0.09199212,1.168981,0.007039895,0.01523885,0.1983808,0.1913409,1.680781,1.091584,1.187396,0.6904722,0.02699498,1.449839,13.16374,1.220304,10.63095,0.7893553000000001,10.8821,1.145868,-0.5038847,-18.36345,0.025021900000000003,1.115614,1.339834,0.7481026,4.839076,0.4889888,3.664078,1.704551,30.91302,0.2104039,533.6957,0.253658,1435.5770000000002,0.1299399,-155.7586,-0.5212375,1507.9129999999998,0.12625799999999998,1131.586,0.239413,-159.6756,-0.4635566,2460.952,0.06624594,909.5976,0.2750539,-160.7493,-0.4481542000000001,-20.16938,-0.2802034,28.85501,0.193078,0.04085889,0.4318509,-0.01038545,-1.180404,0.07505502,0.4613979,33.32987,0.2263071,11.64969,0.9327469,22.30345,0.6230919,-5.374434,-2.068276,-6.608981,14.63273,0.03952391,0.02237834,0.01308269,1.549681,1.339787,0.1584293,0.1539485,0.5859459,1.448019,-41.12113
P0337_0529,28.81157,0.1284692,25.97312,28.03715,30.754490000000004,4.781372,153.4204,245.7465,41.02027,46.49749,0.09067242,1.5780379999999998,0.008170700999999999,0.0190429,0.172558,0.1643873,2.593465,2.724813,2.0996360000000003,2.572967,0.02564116,2.0926310000000004,16.584139999999998,0.7757069000000001,8.478153,1.216035,2.611578,5.734613,-1.045577,-9.827307,0.02784977,1.562593,1.206023,0.7412041,5.597188,0.4734163,-0.24173960000000005,-34.12267,24.37553,0.3685927,511.0839,0.2983511,1391.414,0.13028499999999998,-167.2567,-0.4394245,1463.438,0.09990925,1030.192,0.1893193,-169.0116,-0.4075611,2475.108,0.05650116,902.0499,0.3036191,-170.6739,-0.3825113,-14.30098,-0.4705203,25.71716,0.2917194,0.04784927,0.4335133,-0.001376523,-8.991531,0.1021495,0.7155376999999999,33.35493,0.2277907,2.736675,4.008192,14.76008,1.092576,-1.595522,-7.464869,-8.588286,18.73841,0.05443657,0.0195106,0.00992971,0.7559849000000001,0.7982236,0.2039098,0.172748,1.07685,2.095786,-39.10319000000001
P0339_0530,26.919490000000003,0.191651,23.06526,25.48573,30.29631,7.2310539999999985,261.2088,382.7968,43.84251,53.66589000000001,0.07222676,1.587648,0.009623468,0.02078608,0.1264344,0.1168109,2.376501,2.208919,1.5007620000000002,1.396576,0.01789428,2.259458,15.60648,0.7672164,7.316816,1.558308,4.793003,3.221687,-3.721559,-2.927396,0.02905377,1.136821,1.419054,0.6972925,4.590783999999998,0.5630084,1.211571,6.546016000000002,21.96822,0.3619987,584.5182,0.28808490000000003,1438.844,0.1496541,-176.9598,-0.3549803,1567.777,0.1170284,1103.623,0.2898691,-178.345,-0.3284828,2523.889,0.06210288,940.8461,0.33566640000000003,-178.5615,-0.3250666,-15.63305,-0.3476053,22.73242,0.29816679999999995,0.04380656,0.4806654,-0.01508838,-0.9347472,0.07983112,0.7678358000000001,31.21305,0.21380170000000004,3.85855,2.4635,20.79577,0.8028724,-8.249918,-1.617075,-8.629447,17.883670000000006,0.06514521,0.01611607,0.009272221,0.639682,0.8060727,0.142287,0.118895,1.092773,2.713541,-42.8544
